ProductID,ProductName,Category,Price,Supplier
26362,Clothing Product 26362,Clothing,2475.68,P&G Egypt
26363,Stationery Product 26363,Stationery,63.76,Sony Middle East
26364,Beauty Product 26364,Beauty,2440.28,Carrefour Supplier
26365,Home Appliances Product 26365,Home Appliances,20047.11,Metro Market Supplier
26366,Sports Product 26366,Sports,2600.4,LG Egypt
26367,Furniture Product 26367,Furniture,15795.31,Sony Middle East
26368,Clothing Product 26368,Clothing,736.78,Sony Middle East
26369,Home Appliances Product 26369,Home Appliances,10002.59,Samsung Egypt
26370,Groceries Product 26370,Groceries,47.35,Nike Egypt
26371,Groceries Product 26371,Groceries,63.68,Metro Market Supplier
26372,Stationery Product 26372,Stationery,156.78,P&G Egypt
26373,Stationery Product 26373,Stationery,485.39,Sony Middle East
26374,Stationery Product 26374,Stationery,47.37,Nestle Egypt
26375,Sports Product 26375,Sports,5946.32,Fresh Electric
26376,Stationery Product 26376,Stationery,31.85,Carrefour Supplier
26377,Sports Product 26377,Sports,5741.68,Carrefour Supplier
26378,Stationery Product 26378,Stationery,444.42,Adidas Egypt
26379,Stationery Product 26379,Stationery,434.24,IKEA Egypt
26380,Electronics Product 26380,Electronics,14191.33,IKEA Egypt
26381,Furniture Product 26381,Furniture,6355.94,IKEA Egypt
26382,Beauty Product 26382,Beauty,2490.02,Unilever Egypt
26383,Clothing Product 26383,Clothing,1885.99,Fresh Electric
26384,Beauty Product 26384,Beauty,1510.44,Adidas Egypt
26385,Furniture Product 26385,Furniture,37304.22,Adidas Egypt
26386,Sports Product 26386,Sports,6518.73,Sony Middle East
26387,Electronics Product 26387,Electronics,3714.31,Fresh Electric
26388,Sports Product 26388,Sports,1474.91,Samsung Egypt
26389,Furniture Product 26389,Furniture,27708.06,LG Egypt
26390,Home Appliances Product 26390,Home Appliances,25065.86,ElAraby Group
26391,Beauty Product 26391,Beauty,1345.79,LG Egypt
26392,Clothing Product 26392,Clothing,2662.95,Metro Market Supplier
26393,Clothing Product 26393,Clothing,807.11,Fresh Electric
26394,Beauty Product 26394,Beauty,537.32,Nike Egypt
26395,Furniture Product 26395,Furniture,29378.42,Fresh Electric
26396,Sports Product 26396,Sports,5623.26,Carrefour Supplier
26397,Groceries Product 26397,Groceries,150.14,Adidas Egypt
26398,Clothing Product 26398,Clothing,1514.18,Metro Market Supplier
26399,Home Appliances Product 26399,Home Appliances,2096.49,ElAraby Group
26400,Home Appliances Product 26400,Home Appliances,14372.94,Sony Middle East
26401,Sports Product 26401,Sports,6734.05,LG Egypt
26402,Electronics Product 26402,Electronics,6624.61,Samsung Egypt
26403,Home Appliances Product 26403,Home Appliances,12823.78,Samsung Egypt
26404,Furniture Product 26404,Furniture,2732.79,Adidas Egypt
26405,Stationery Product 26405,Stationery,378.03,Nike Egypt
26406,Beauty Product 26406,Beauty,367.02,LG Egypt
26407,Electronics Product 26407,Electronics,11200.06,Samsung Egypt
26408,Furniture Product 26408,Furniture,13364.21,IKEA Egypt
26409,Home Appliances Product 26409,Home Appliances,3948.01,Nike Egypt
26410,Groceries Product 26410,Groceries,18.64,Adidas Egypt
26411,Home Appliances Product 26411,Home Appliances,5752.55,P&G Egypt
26412,Groceries Product 26412,Groceries,163.45,ElAraby Group
26413,Furniture Product 26413,Furniture,4590.62,Nestle Egypt
26414,Electronics Product 26414,Electronics,2194.64,P&G Egypt
26415,Beauty Product 26415,Beauty,1842.21,Nike Egypt
26416,Home Appliances Product 26416,Home Appliances,10726.33,Samsung Egypt
26417,Sports Product 26417,Sports,7555.57,Carrefour Supplier
26418,Sports Product 26418,Sports,3209.54,LG Egypt
26419,Home Appliances Product 26419,Home Appliances,19705.76,ElAraby Group
26420,Clothing Product 26420,Clothing,323.1,Fresh Electric
26421,Groceries Product 26421,Groceries,122.21,LG Egypt
26422,Furniture Product 26422,Furniture,29865.63,Adidas Egypt
26423,Groceries Product 26423,Groceries,179.45,IKEA Egypt
26424,Groceries Product 26424,Groceries,156.9,Fresh Electric
26425,Sports Product 26425,Sports,5692.03,P&G Egypt
26426,Clothing Product 26426,Clothing,904.25,Carrefour Supplier
26427,Stationery Product 26427,Stationery,413.85,Sony Middle East
26428,Beauty Product 26428,Beauty,457.49,ElAraby Group
26429,Stationery Product 26429,Stationery,56.56,Adidas Egypt
26430,Clothing Product 26430,Clothing,1758.1,P&G Egypt
26431,Sports Product 26431,Sports,7156.98,Sony Middle East
26432,Stationery Product 26432,Stationery,338.62,Unilever Egypt
26433,Clothing Product 26433,Clothing,115.85,Unilever Egypt
26434,Groceries Product 26434,Groceries,136.7,Samsung Egypt
26435,Clothing Product 26435,Clothing,1248.4,IKEA Egypt
26436,Electronics Product 26436,Electronics,803.77,Carrefour Supplier
26437,Groceries Product 26437,Groceries,134.59,Nestle Egypt
26438,Furniture Product 26438,Furniture,1946.48,Carrefour Supplier
26439,Furniture Product 26439,Furniture,45251.82,Carrefour Supplier
26440,Beauty Product 26440,Beauty,1689.73,Unilever Egypt
26441,Beauty Product 26441,Beauty,946.26,LG Egypt
26442,Stationery Product 26442,Stationery,77.26,Carrefour Supplier
26443,Stationery Product 26443,Stationery,457.96,Nestle Egypt
26444,Clothing Product 26444,Clothing,555.42,LG Egypt
26445,Groceries Product 26445,Groceries,44.62,P&G Egypt
26446,Sports Product 26446,Sports,5939.47,P&G Egypt
26447,Furniture Product 26447,Furniture,14037.56,ElAraby Group
26448,Clothing Product 26448,Clothing,112.79,LG Egypt
26449,Sports Product 26449,Sports,5011.91,Fresh Electric
26450,Groceries Product 26450,Groceries,54.53,Samsung Egypt
26451,Clothing Product 26451,Clothing,236.86,Sony Middle East
26452,Groceries Product 26452,Groceries,192.34,IKEA Egypt
26453,Clothing Product 26453,Clothing,2368.18,Fresh Electric
26454,Beauty Product 26454,Beauty,715.99,ElAraby Group
26455,Sports Product 26455,Sports,3192.84,Fresh Electric
26456,Electronics Product 26456,Electronics,15040.27,Nike Egypt
26457,Electronics Product 26457,Electronics,9782.16,Adidas Egypt
26458,Sports Product 26458,Sports,4485.23,Carrefour Supplier
26459,Furniture Product 26459,Furniture,39005.96,ElAraby Group
26460,Electronics Product 26460,Electronics,23123.12,P&G Egypt
26461,Furniture Product 26461,Furniture,16597.9,Nestle Egypt
26462,Home Appliances Product 26462,Home Appliances,10477.64,LG Egypt
26463,Stationery Product 26463,Stationery,333.22,Sony Middle East
26464,Clothing Product 26464,Clothing,2949.24,Samsung Egypt
26465,Groceries Product 26465,Groceries,107.52,Fresh Electric
26466,Furniture Product 26466,Furniture,29538.77,Nike Egypt
26467,Groceries Product 26467,Groceries,182.81,ElAraby Group
26468,Furniture Product 26468,Furniture,17586.71,Metro Market Supplier
26469,Electronics Product 26469,Electronics,12145.11,Nike Egypt
26470,Groceries Product 26470,Groceries,164.47,Nike Egypt
26471,Groceries Product 26471,Groceries,175.02,Samsung Egypt
26472,Clothing Product 26472,Clothing,2164.36,Adidas Egypt
26473,Furniture Product 26473,Furniture,14497.87,Samsung Egypt
26474,Electronics Product 26474,Electronics,2087.82,Nestle Egypt
26475,Beauty Product 26475,Beauty,1349.61,Adidas Egypt
26476,Stationery Product 26476,Stationery,239.67,Samsung Egypt
26477,Clothing Product 26477,Clothing,2821.9,Carrefour Supplier
26478,Beauty Product 26478,Beauty,2085.98,Adidas Egypt
26479,Beauty Product 26479,Beauty,794.43,Sony Middle East
26480,Groceries Product 26480,Groceries,167.84,LG Egypt
26481,Beauty Product 26481,Beauty,1476.76,Nike Egypt
26482,Groceries Product 26482,Groceries,140.54,P&G Egypt
26483,Stationery Product 26483,Stationery,293.82,Unilever Egypt
26484,Clothing Product 26484,Clothing,2538.45,IKEA Egypt
26485,Sports Product 26485,Sports,5033.77,Fresh Electric
26486,Sports Product 26486,Sports,3894.86,Sony Middle East
26487,Clothing Product 26487,Clothing,2201.81,Nestle Egypt
26488,Groceries Product 26488,Groceries,155.83,Nike Egypt
26489,Beauty Product 26489,Beauty,131.66,Carrefour Supplier
26490,Stationery Product 26490,Stationery,298.83,IKEA Egypt
26491,Home Appliances Product 26491,Home Appliances,9939.35,Nestle Egypt
26492,Home Appliances Product 26492,Home Appliances,29857.67,Samsung Egypt
26493,Home Appliances Product 26493,Home Appliances,22622,ElAraby Group
26494,Furniture Product 26494,Furniture,23783.49,LG Egypt
26495,Groceries Product 26495,Groceries,55.92,Nestle Egypt
26496,Stationery Product 26496,Stationery,121.37,Nike Egypt
26497,Furniture Product 26497,Furniture,26284.12,Samsung Egypt
26498,Electronics Product 26498,Electronics,4093.72,Samsung Egypt
26499,Clothing Product 26499,Clothing,587.44,IKEA Egypt
26500,Stationery Product 26500,Stationery,426.57,Metro Market Supplier
26501,Electronics Product 26501,Electronics,11324.61,IKEA Egypt
26502,Beauty Product 26502,Beauty,1800.42,Unilever Egypt
26503,Clothing Product 26503,Clothing,2412.02,Nike Egypt
26504,Groceries Product 26504,Groceries,77.75,Samsung Egypt
26505,Home Appliances Product 26505,Home Appliances,23774.24,Carrefour Supplier
26506,Sports Product 26506,Sports,3728.39,Sony Middle East
26507,Groceries Product 26507,Groceries,188.6,Sony Middle East
26508,Clothing Product 26508,Clothing,2137.74,P&G Egypt
26509,Electronics Product 26509,Electronics,2707.49,Nestle Egypt
26510,Furniture Product 26510,Furniture,8479.87,Adidas Egypt
26511,Clothing Product 26511,Clothing,584.56,Adidas Egypt
26512,Home Appliances Product 26512,Home Appliances,4772.53,Sony Middle East
26513,Clothing Product 26513,Clothing,1001.52,Fresh Electric
26514,Electronics Product 26514,Electronics,18117.61,LG Egypt
26515,Furniture Product 26515,Furniture,38845.14,P&G Egypt
26516,Stationery Product 26516,Stationery,76.12,IKEA Egypt
26517,Sports Product 26517,Sports,3940.68,Samsung Egypt
26518,Groceries Product 26518,Groceries,142.9,Carrefour Supplier
26519,Clothing Product 26519,Clothing,2017.41,Adidas Egypt
26520,Furniture Product 26520,Furniture,28543.1,Unilever Egypt
26521,Stationery Product 26521,Stationery,44.36,P&G Egypt
26522,Stationery Product 26522,Stationery,120.69,Nike Egypt
26523,Electronics Product 26523,Electronics,15757.85,LG Egypt
26524,Clothing Product 26524,Clothing,2268.21,Samsung Egypt
26525,Home Appliances Product 26525,Home Appliances,16043.42,Sony Middle East
26526,Stationery Product 26526,Stationery,134.81,Metro Market Supplier
26527,Clothing Product 26527,Clothing,2927.93,P&G Egypt
26528,Furniture Product 26528,Furniture,32476.11,Carrefour Supplier
26529,Stationery Product 26529,Stationery,400.17,Fresh Electric
26530,Furniture Product 26530,Furniture,5666.46,IKEA Egypt
26531,Home Appliances Product 26531,Home Appliances,28812.14,Metro Market Supplier
26532,Sports Product 26532,Sports,6973.7,Unilever Egypt
26533,Beauty Product 26533,Beauty,2090.78,Metro Market Supplier
26534,Sports Product 26534,Sports,7805.25,Nestle Egypt
26535,Electronics Product 26535,Electronics,3985.04,IKEA Egypt
26536,Beauty Product 26536,Beauty,2366.69,Nestle Egypt
26537,Groceries Product 26537,Groceries,21.76,ElAraby Group
26538,Home Appliances Product 26538,Home Appliances,11456.41,Unilever Egypt
26539,Beauty Product 26539,Beauty,1910.4,Fresh Electric
26540,Beauty Product 26540,Beauty,266.54,Nike Egypt
26541,Electronics Product 26541,Electronics,13942.13,ElAraby Group
26542,Electronics Product 26542,Electronics,15952.93,Fresh Electric
26543,Electronics Product 26543,Electronics,5270.6,Nestle Egypt
26544,Clothing Product 26544,Clothing,1173.18,Nestle Egypt
26545,Sports Product 26545,Sports,1728.2,Unilever Egypt
26546,Groceries Product 26546,Groceries,7.16,Carrefour Supplier
26547,Sports Product 26547,Sports,6565.84,Samsung Egypt
26548,Electronics Product 26548,Electronics,16080.09,Carrefour Supplier
26549,Furniture Product 26549,Furniture,42719.49,Samsung Egypt
26550,Groceries Product 26550,Groceries,171.21,Nestle Egypt
26551,Stationery Product 26551,Stationery,405.42,Adidas Egypt
26552,Beauty Product 26552,Beauty,1186.34,Samsung Egypt
26553,Stationery Product 26553,Stationery,402.57,LG Egypt
26554,Electronics Product 26554,Electronics,10034.26,Metro Market Supplier
26555,Electronics Product 26555,Electronics,23450.67,Carrefour Supplier
26556,Home Appliances Product 26556,Home Appliances,21334.52,Nike Egypt
26557,Electronics Product 26557,Electronics,5986.94,Sony Middle East
26558,Clothing Product 26558,Clothing,2972.61,Sony Middle East
26559,Clothing Product 26559,Clothing,1128.95,ElAraby Group
26560,Clothing Product 26560,Clothing,676.57,Unilever Egypt
26561,Furniture Product 26561,Furniture,16953.59,P&G Egypt
26562,Sports Product 26562,Sports,3313.07,Metro Market Supplier
26563,Groceries Product 26563,Groceries,81.09,Carrefour Supplier
26564,Furniture Product 26564,Furniture,44289.67,Sony Middle East
26565,Home Appliances Product 26565,Home Appliances,25580.06,Fresh Electric
26566,Groceries Product 26566,Groceries,53.93,Adidas Egypt
26567,Beauty Product 26567,Beauty,2303.25,Sony Middle East
26568,Clothing Product 26568,Clothing,2745.54,Nike Egypt
26569,Stationery Product 26569,Stationery,75.84,Carrefour Supplier
26570,Furniture Product 26570,Furniture,12062.23,P&G Egypt
26571,Electronics Product 26571,Electronics,15133.48,Adidas Egypt
26572,Beauty Product 26572,Beauty,1759.62,Metro Market Supplier
26573,Stationery Product 26573,Stationery,293.28,Adidas Egypt
26574,Home Appliances Product 26574,Home Appliances,918.97,LG Egypt
26575,Sports Product 26575,Sports,5113.94,Carrefour Supplier
26576,Stationery Product 26576,Stationery,39.52,Samsung Egypt
26577,Home Appliances Product 26577,Home Appliances,12837.41,Nestle Egypt
26578,Clothing Product 26578,Clothing,2104.81,Nestle Egypt
26579,Sports Product 26579,Sports,5901.71,LG Egypt
26580,Sports Product 26580,Sports,5218.31,Fresh Electric
26581,Groceries Product 26581,Groceries,17.08,Adidas Egypt
26582,Groceries Product 26582,Groceries,113.89,Nike Egypt
26583,Sports Product 26583,Sports,2053.25,Sony Middle East
26584,Furniture Product 26584,Furniture,32513.78,Nestle Egypt
26585,Electronics Product 26585,Electronics,17757.99,Nestle Egypt
26586,Groceries Product 26586,Groceries,144.73,Nike Egypt
26587,Electronics Product 26587,Electronics,1794.21,Metro Market Supplier
26588,Beauty Product 26588,Beauty,694.42,IKEA Egypt
26589,Beauty Product 26589,Beauty,349.29,Nike Egypt
26590,Sports Product 26590,Sports,3685.59,Unilever Egypt
26591,Clothing Product 26591,Clothing,2724.77,Nike Egypt
26592,Groceries Product 26592,Groceries,57.27,Carrefour Supplier
26593,Beauty Product 26593,Beauty,1735.75,Adidas Egypt
26594,Groceries Product 26594,Groceries,190.11,Adidas Egypt
26595,Beauty Product 26595,Beauty,542.82,IKEA Egypt
26596,Beauty Product 26596,Beauty,1296.92,LG Egypt
26597,Groceries Product 26597,Groceries,143.54,P&G Egypt
26598,Clothing Product 26598,Clothing,2511.9,Samsung Egypt
26599,Sports Product 26599,Sports,2628.22,P&G Egypt
26600,Furniture Product 26600,Furniture,48468.84,Metro Market Supplier
26601,Groceries Product 26601,Groceries,149.19,Adidas Egypt
26602,Furniture Product 26602,Furniture,16386.59,Carrefour Supplier
26603,Groceries Product 26603,Groceries,168.87,LG Egypt
26604,Clothing Product 26604,Clothing,548.28,Nestle Egypt
26605,Home Appliances Product 26605,Home Appliances,24807.95,P&G Egypt
26606,Beauty Product 26606,Beauty,1987.87,Carrefour Supplier
26607,Home Appliances Product 26607,Home Appliances,14943.13,IKEA Egypt
26608,Groceries Product 26608,Groceries,169.17,Sony Middle East
26609,Stationery Product 26609,Stationery,431.94,LG Egypt
26610,Clothing Product 26610,Clothing,1357.88,Carrefour Supplier
26611,Electronics Product 26611,Electronics,14143.8,P&G Egypt
26612,Electronics Product 26612,Electronics,4625.41,Sony Middle East
26613,Beauty Product 26613,Beauty,610.69,P&G Egypt
26614,Sports Product 26614,Sports,6791.3,LG Egypt
26615,Groceries Product 26615,Groceries,58.64,Samsung Egypt
26616,Furniture Product 26616,Furniture,49007.63,Samsung Egypt
26617,Clothing Product 26617,Clothing,1005.09,LG Egypt
26618,Stationery Product 26618,Stationery,211.77,Nike Egypt
26619,Stationery Product 26619,Stationery,61.51,Unilever Egypt
26620,Stationery Product 26620,Stationery,242.77,Adidas Egypt
26621,Clothing Product 26621,Clothing,1607.31,ElAraby Group
26622,Electronics Product 26622,Electronics,6913.11,Samsung Egypt
26623,Furniture Product 26623,Furniture,41470.97,Sony Middle East
26624,Electronics Product 26624,Electronics,16677.31,P&G Egypt
26625,Beauty Product 26625,Beauty,1816.5,Unilever Egypt
26626,Beauty Product 26626,Beauty,511.99,Carrefour Supplier
26627,Furniture Product 26627,Furniture,13589.31,Carrefour Supplier
26628,Home Appliances Product 26628,Home Appliances,24032.4,Sony Middle East
26629,Beauty Product 26629,Beauty,1530.78,LG Egypt
26630,Sports Product 26630,Sports,2103.26,Nestle Egypt
26631,Furniture Product 26631,Furniture,40910.76,LG Egypt
26632,Stationery Product 26632,Stationery,406.16,Samsung Egypt
26633,Sports Product 26633,Sports,6069.54,Adidas Egypt
26634,Groceries Product 26634,Groceries,181.53,LG Egypt
26635,Beauty Product 26635,Beauty,2168.75,Carrefour Supplier
26636,Sports Product 26636,Sports,7290.72,Fresh Electric
26637,Groceries Product 26637,Groceries,173.18,ElAraby Group
26638,Electronics Product 26638,Electronics,17807.4,IKEA Egypt
26639,Furniture Product 26639,Furniture,32285.91,Nike Egypt
26640,Stationery Product 26640,Stationery,150.82,Fresh Electric
26641,Clothing Product 26641,Clothing,868.47,LG Egypt
26642,Beauty Product 26642,Beauty,393.14,Fresh Electric
26643,Groceries Product 26643,Groceries,67.47,Metro Market Supplier
